11	8	8	7	11	6	13	10	8	9	8	14	7	25	37	32	16	6	9	9	8	11	8	12	8	11	15	13	9	10	9	7	13	11	11	12	13	13	10	13	8	13	6	11	12	13	11	7	9	6	11	11	9	10	12	11	50	131	103	22	13	12	8	9	7	11	9	10	5	9	9	10	13	14	10	12	11	10	10	12	8	11	5	12	7	9	14	79	121	70	118	101	19	7	10	11	9	7	7	7	6	6	9	11	9	8	15	8	4	15	10	5	16	13	11	13	7	7	8	11	12	10	13	12	9	11	8	9	8	12	12	8	9	6	68	254	255	148	20	8	7	11	8	9	11	9	12	7	3	10	12	13	67	211	161	31	4	12	5	7	16	8	10	11	11	14	14	10	9	5	10	76	208	140	18	10	7	13	9	7	10	9	7	10	8	8	10	14	15	10	11	6	12	13	13	9	8	13	9	12	20	21	13	10	11	10	9	11	9	11	7	14	15	12	8	13	11	9	13	67	117	48	13	9	27	30	18	12	10	7	12	12	7	14	9	9	7	14	39	27	12	7	14	8	9	13	13	11	15	13	14	10	10	13	9	6	10	12	8	10	6	10	15	9	12	5	9	10	8	13	11	10	10	11	13	13	6	8	11	5	12	44	52	40	67	63	15	11	12	8	8	19	22	15	6	12	14	10	11	11	10	8	18	141	218	79	12	12	14	7	11	9	2	9	14	12	6	9	7	58	255	255	84	9	7	11	9	8	14	26	144	192	53	10	10	13	8	10	14	18	16	13	8	9	14	11	8	10	9	12	9	8	48	208	178	35	6	8	10	17	9	11	12	11	11	4	13	12	5	7	8	7	15	5	14	11	10	12	11	5	10	10	9	9
4	10	11	9	10	13	8	14	13	14	11	12	9	67	178	119	20	15	17	17	14	13	12	16	9	13	11	11	7	9	13	10	7	7	8	7	10	10	7	11	10	10	22	82	73	22	4	11	10	7	9	9	8	10	11	11	67	209	158	27	10	11	13	15	6	11	10	11	9	11	12	10	13	10	7	11	9	8	11	9	6	5	7	11	12	10	8	14	12	14	16	17	16	5	10	7	17	8	9	8	9	9	9	9	8	7	5	12	7	13	10	14	7	47	77	41	11	9	9	9	8	11	13	9	8	9	11	9	6	12	12	14	9	6	69	209	190	61	12	14	6	9	11	12	6	12	13	5	10	8	9	8	28	89	74	13	9	12	9	8	8	10	6	10	9	9	13	10	9	12	9	25	63	42	11	10	7	13	24	16	13	8	12	17	8	3	13	9	8	12	13	13	8	7	8	13	8	13	9	15	28	18	13	8	9	9	9	8	9	9	12	13	12	24	34	14	6	8	15	129	226	95	11	7	9	7	8	12	9	11	10	13	13	13	3	8	7	69	185	124	16	10	11	11	8	7	11	10	11	12	10	8	10	14	12	11	5	11	11	7	10	10	8	11	10	7	13	9	14	10	13	15	12	7	6	4	9	16	22	21	20	123	200	125	210	154	22	9	7	7	10	81	160	78	13	13	8	14	11	10	10	15	18	49	77	30	10	8	15	11	13	8	10	7	10	13	13	12	11	41	163	156	32	11	14	7	9	8	18	20	68	95	38	12	14	10	6	10	10	3	9	8	11	15	7	13	11	10	10	15	10	10	32	98	90	20	13	12	10	8	6	9	12	8	12	10	8	8	10	7	15	13	11	6	16	7	11	10	11	12	11	14	7	10
10	9	16	12	10	12	12	11	10	10	14	9	7	67	190	119	17	50	138	93	13	9	15	10	6	4	6	12	9	10	9	15	12	10	11	12	9	9	9	12	10	15	50	203	173	35	10	11	7	14	6	13	10	12	5	14	30	79	59	20	8	9	10	15	11	12	12	10	11	13	13	11	12	11	6	9	8	12	12	11	13	13	10	13	12	8	10	5	6	9	9	5	7	10	13	10	7	14	15	15	8	8	7	8	15	15	22	23	13	10	11	13	5	108	227	111	9	11	15	9	13	11	11	8	10	11	9	14	11	16	8	8	14	8	18	39	31	19	49	47	15	10	10	9	10	12	10	10	5	7	11	12	7	10	9	6	9	15	6	12	7	12	14	7	13	15	13	5	16	9	10	9	9	10	12	9	9	61	143	84	12	10	8	11	13	8	10	10	10	8	5	11	11	12	8	10	12	12	9	67	162	88	8	12	21	23	11	12	10	7	8	11	37	200	230	59	11	5	12	64	113	52	5	8	11	11	14	10	10	17	10	13	15	7	5	8	4	68	188	116	20	10	10	10	13	10	11	10	8	14	7	12	8	9	11	4	11	12	11	12	6	10	12	11	13	10	13	8	7	6	15	41	79	38	10	13	9	72	162	92	19	110	173	95	139	101	22	15	8	10	9	108	216	112	36	33	18	7	10	13	8	13	12	12	6	13	10	6	7	5	12	13	9	10	13	7	4	9	8	16	21	18	11	10	6	9	11	9	62	147	186	206	83	9	10	14	10	9	7	14	9	10	12	9	4	7	12	13	11	12	12	5	6	8	11	13	9	15	9	11	14	10	15	8	9	8	10	12	10	5	8	4	7	16	10	10	10	11	13	9	10	8	14	8
9	10	15	8	4	9	12	8	5	7	13	10	10	21	41	29	13	77	216	140	23	6	8	15	7	9	11	12	10	11	5	14	7	13	4	10	9	11	10	15	8	14	37	113	95	20	10	6	8	8	8	9	8	9	8	8	8	12	9	12	45	44	20	10	6	9	14	11	10	11	14	9	7	9	11	13	7	11	6	9	14	13	11	8	10	14	9	10	8	14	11	9	10	9	8	6	12	7	13	6	9	7	10	7	12	21	111	155	50	16	10	11	12	74	145	68	8	13	9	12	9	11	9	11	9	9	8	11	11	10	15	8	12	11	13	9	8	46	186	156	25	13	10	10	21	40	32	12	8	8	11	6	16	10	12	9	10	14	10	10	11	5	12	9	5	7	9	13	14	6	10	11	8	8	8	11	12	96	218	127	14	17	10	11	10	6	12	6	14	52	54	18	11	11	9	5	5	9	9	93	212	123	15	47	135	105	19	12	7	11	8	12	63	255	255	84	10	10	14	12	10	6	12	8	8	12	11	10	7	9	7	8	5	8	13	12	14	21	41	32	12	13	9	13	8	6	7	13	7	8	16	11	17	42	33	13	7	10	9	9	9	9	7	13	11	9	7	14	8	10	15	129	224	93	8	10	11	91	212	118	14	23	31	20	18	15	7	11	7	15	9	36	65	58	150	171	46	10	14	6	7	9	13	14	8	10	14	12	17	16	12	9	5	6	5	5	8	11	9	8	14	7	10	11	8	8	8	0	93	230	213	181	80	8	8	10	9	8	13	14	13	11	13	6	10	8	11	9	6	8	9	11	9	7	11	9	11	12	4	17	11	12	12	9	6	12	9	13	10	8	7	12	9	13	14	12	8	12	13	11	6	8	8	9
9	6	11	10	9	6	8	4	9	9	10	9	10	9	6	12	9	31	78	52	14	9	10	11	10	10	5	6	8	14	5	11	10	8	8	6	15	11	8	8	11	7	13	14	13	11	9	4	8	14	6	8	7	16	10	9	13	12	8	39	171	170	38	10	11	9	4	6	5	11	6	9	9	15	7	9	10	8	11	8	9	8	17	10	7	7	4	11	11	14	13	10	11	11	7	7	11	8	4	10	12	11	2	11	7	27	149	203	63	10	12	8	16	17	19	13	7	11	9	5	15	12	13	6	11	10	10	6	14	13	10	10	6	12	9	15	13	43	159	136	29	6	10	8	53	182	131	24	14	9	12	12	11	14	8	10	11	14	18	12	12	9	9	8	12	5	10	14	14	13	12	10	13	10	10	9	12	38	77	46	14	12	13	13	9	10	4	10	31	166	193	55	9	11	6	12	7	7	13	35	63	42	11	67	209	157	26	11	12	14	10	9	37	150	139	39	10	4	13	10	12	9	10	9	10	9	8	8	8	13	13	7	15	10	9	9	14	5	11	13	13	10	10	9	11	8	9	8	10	7	11	7	40	168	149	28	9	13	11	14	8	8	11	8	8	2	12	9	13	12	16	83	142	62	6	11	11	27	63	39	16	8	16	12	14	9	15	11	12	21	45	32	11	25	147	166	49	7	9	10	13	8	10	4	13	10	10	24	101	116	33	15	9	5	10	9	9	13	9	13	8	11	5	12	13	15	12	8	32	76	60	37	23	8	13	9	7	11	14	9	7	11	8	16	9	10	13	11	7	10	16	15	9	12	14	9	15	14	14	13	11	13	19	21	9	15	12	38	88	65	15	7	10	16	48	42	9	4	12	12	8	7	4	4
11	7	12	4	9	11	7	10	5	8	9	8	8	16	6	8	7	6	9	9	13	10	6	7	13	11	11	10	12	7	8	16	7	6	10	10	11	8	6	9	11	13	17	8	6	11	10	8	12	13	7	9	11	11	7	10	13	11	6	33	146	148	33	9	5	10	13	12	12	9	6	11	10	11	8	13	10	8	12	13	8	14	10	12	6	12	8	8	7	10	8	9	10	9	13	3	11	11	12	5	11	12	12	7	13	11	50	63	21	12	7	9	8	9	9	8	9	6	11	12	5	7	11	14	10	9	13	11	9	10	11	8	10	8	12	14	9	14	34	29	12	12	7	7	55	179	135	25	11	7	11	13	7	13	14	10	8	14	12	10	5	12	7	8	11	8	11	13	10	10	10	11	16	7	11	13	10	16	11	11	7	5	10	10	11	12	11	13	26	122	143	39	6	12	9	14	7	11	11	12	8	9	11	28	74	59	20	14	13	9	14	7	11	14	10	12	12	12	9	9	10	8	6	10	11	10	7	9	9	9	4	7	10	7	13	11	11	13	8	8	9	11	8	7	9	8	13	15	10	11	11	11	47	171	152	33	14	12	10	13	10	9	11	9	14	28	32	12	13	6	13	13	22	11	14	9	10	12	13	7	12	3	10	11	10	10	7	5	12	68	189	127	15	14	34	41	12	7	11	6	3	13	14	7	12	7	11	36	177	204	54	11	12	8	10	10	14	10	11	12	11	10	9	10	12	13	16	12	12	16	13	13	14	10	9	11	9	12	10	12	7	14	7	12	7	13	15	14	6	7	12	12	11	16	7	10	8	8	9	4	12	28	121	123	28	13	11	77	223	149	17	16	9	46	185	161	36	10	10	10	8	10	7	13
11	18	13	12	9	6	7	11	8	8	10	5	12	9	11	13	9	12	12	14	12	9	8	12	12	9	12	14	15	9	13	13	8	12	5	8	9	11	12	11	9	10	11	11	9	9	14	15	66	89	30	9	14	11	12	10	11	8	10	19	29	28	11	7	13	10	4	9	8	9	10	6	10	12	8	11	8	8	12	15	8	11	7	13	11	11	10	8	6	11	12	9	10	8	5	9	7	12	11	9	9	10	12	13	12	10	10	10	6	8	8	8	13	16	9	11	13	5	7	8	15	8	8	11	13	8	11	11	11	4	11	12	7	17	12	7	8	6	17	18	12	11	12	8	16	41	34	13	12	8	4	14	5	10	7	11	10	4	11	12	2	10	9	10	10	12	11	11	11	6	12	11	7	11	8	9	12	14	11	11	11	13	15	6	13	7	9	10	11	22	21	17	5	7	6	11	13	14	9	13	9	6	10	13	9	6	11	15	15	16	10	15	7	10	9	8	12	6	12	13	8	7	8	9	7	6	10	13	14	12	9	14	12	11	8	12	9	9	4	9	10	14	12	10	11	9	6	9	10	7	13	12	65	101	48	15	7	12	11	8	15	8	12	12	35	149	149	33	11	8	10	7	7	7	9	10	8	5	9	12	11	10	8	9	12	12	13	10	11	69	189	120	15	10	9	10	11	14	10	6	12	12	15	12	11	17	10	20	77	88	26	9	11	9	10	9	10	10	8	57	111	60	9	5	9	8	11	7	9	12	11	9	13	10	10	23	33	13	8	12	12	9	9	7	21	77	87	28	7	10	10	10	8	11	7	8	9	5	11	6	10	45	190	183	39	12	11	43	127	85	22	10	10	41	157	134	25	9	16	9	9	10	8	10
19	9	11	60	107	56	11	8	10	12	8	10	10	10	9	10	11	10	7	3	4	9	12	9	12	6	9	14	12	9	8	6	7	8	8	10	14	6	7	10	6	10	11	10	10	4	9	27	159	211	62	10	13	16	8	14	14	8	8	7	9	11	14	5	13	12	8	13	13	10	7	10	11	7	10	8	11	6	11	10	6	9	7	18	10	15	12	12	11	9	11	11	8	9	8	7	10	10	13	23	21	9	12	7	12	9	10	7	11	12	9	10	14	11	12	6	8	12	11	8	16	12	12	8	8	11	10	10	10	10	11	10	64	109	48	9	10	15	77	143	64	8	8	10	10	8	9	13	8	14	12	39	56	29	9	6	12	6	10	13	10	10	14	8	10	11	10	9	10	9	12	9	13	11	10	11	10	9	12	9	9	9	11	13	16	9	10	7	9	11	7	11	7	8	10	6	7	7	13	10	11	9	10	6	8	14	16	69	149	81	17	13	11	7	7	7	13	5	10	8	6	7	9	9	13	9	9	7	16	11	9	9	16	15	11	9	11	10	10	10	12	5	12	12	10	8	6	12	12	11	14	22	160	206	68	9	10	7	7	15	14	8	8	10	36	175	173	38	7	10	9	15	11	12	14	11	11	12	10	14	13	14	11	11	12	8	11	8	8	17	44	34	13	4	7	12	6	11	11	5	11	10	11	12	13	8	13	7	6	5	10	12	10	12	10	12	6	9	7	114	231	115	12	9	13	12	6	9	9	8	7	6	18	9	19	109	169	64	9	13	8	7	10	10	36	174	203	56	8	12	15	10	11	10	10	6	12	9	10	13	9	17	67	63	22	9	14	15	16	14	11	6	10	16	37	25	12	8	10	8	13	9	4	7
13	34	24	115	228	111	12	12	11	10	13	12	12	7	6	11	10	11	11	10	11	7	7	11	11	15	11	11	9	9	9	13	15	9	8	5	10	12	8	10	10	7	12	10	11	23	13	18	87	122	39	13	11	14	10	7	11	11	11	11	10	8	10	9	7	13	10	13	11	9	12	14	14	6	9	7	17	25	20	7	9	7	5	7	10	7	10	9	10	9	8	13	15	11	7	10	9	10	49	149	115	20	8	10	9	9	8	14	28	19	11	9	9	13	12	11	10	9	11	11	9	11	8	11	11	10	11	13	9	10	10	13	129	231	98	9	11	16	121	221	94	16	10	12	4	13	10	13	10	7	15	116	203	88	6	15	11	10	11	10	12	12	8	11	13	8	6	5	7	10	11	12	7	9	10	11	11	10	8	11	6	13	9	12	10	14	10	15	10	15	11	6	9	7	11	8	8	9	13	13	10	7	10	11	10	23	112	213	246	125	16	11	8	16	8	12	10	12	11	10	7	5	8	8	11	6	4	13	8	9	9	9	10	10	7	13	7	8	9	6	10	10	9	8	13	7	11	13	9	10	13	21	100	137	44	10	13	12	9	14	11	7	8	9	12	44	44	16	12	9	13	9	9	5	15	12	14	10	13	8	8	9	8	12	9	9	10	16	7	14	13	8	11	12	11	11	13	13	11	29	94	94	25	8	8	13	6	7	10	11	9	12	9	6	12	8	13	8	9	52	110	56	15	8	11	13	13	13	12	10	8	9	13	12	18	131	199	71	12	9	11	7	9	9	25	103	113	35	11	5	14	12	14	7	9	13	12	15	9	14	6	7	13	25	20	12	11	8	14	12	10	6	7	8	9	10	13	8	14	8	9	7	8	5
40	159	137	74	114	55	13	10	11	6	9	9	8	6	10	12	8	9	10	10	9	13	8	11	12	9	8	9	5	9	7	11	10	10	14	9	11	9	6	7	7	14	10	13	97	139	62	8	13	18	9	10	12	6	8	10	10	5	10	8	9	13	7	7	10	11	14	10	13	6	5	12	12	11	15	13	58	163	105	17	11	14	9	11	10	12	11	5	12	6	57	128	77	12	10	13	23	33	75	210	184	64	21	8	8	9	9	70	159	89	13	10	9	10	11	14	34	21	15	11	8	11	3	5	7	9	9	7	5	7	8	13	64	114	55	9	14	8	45	83	34	7	12	10	8	6	13	10	10	6	11	102	174	76	14	10	7	10	6	9	7	12	10	10	10	8	9	7	12	10	8	8	8	11	10	9	12	8	6	9	6	11	8	14	8	12	6	12	7	10	8	9	12	15	10	8	5	15	13	6	8	8	9	12	13	34	172	223	123	48	7	10	10	5	10	9	4	12	9	11	10	10	8	10	10	14	9	9	7	11	12	9	12	11	14	11	10	10	8	10	7	10	7	10	14	10	12	6	13	9	7	12	17	19	15	6	15	12	14	11	12	7	6	12	12	11	8	8	11	9	10	8	13	9	13	6	11	11	10	7	12	11	10	13	6	10	13	4	7	35	51	22	9	9	5	6	5	9	11	47	191	193	45	8	14	10	9	10	12	4	12	10	6	17	12	9	9	10	10	15	10	11	7	8	9	10	9	14	9	12	9	9	12	10	13	34	56	23	9	11	12	12	10	8	10	12	16	15	13	8	10	10	7	10	12	7	14	5	9	11	9	14	84	161	79	12	12	12	14	10	13	8	9	15	12	12	6	11	11	10	8	9	12	10
48	184	160	34	9	7	11	11	11	11	10	5	10	13	13	7	11	8	9	11	10	7	10	10	10	16	10	8	6	11	8	10	5	4	9	12	8	12	7	7	7	9	12	19	142	216	75	11	11	13	10	13	10	9	7	8	5	10	11	8	4	15	10	8	7	10	11	13	5	9	10	13	11	13	14	55	149	233	137	15	13	10	9	12	9	9	8	4	12	15	103	228	129	20	7	14	78	178	114	85	203	184	50	8	11	10	7	90	213	121	11	4	9	8	10	59	172	109	17	9	12	9	7	8	8	12	10	12	9	13	11	10	8	6	7	6	8	9	10	16	7	12	13	7	18	21	11	10	10	14	12	20	40	19	11	13	14	11	6	8	5	12	11	12	6	15	10	13	11	6	13	12	10	8	13	13	11	8	8	14	11	7	6	11	8	8	6	18	60	89	36	8	10	10	9	9	14	8	7	14	12	14	8	16	15	17	61	74	26	8	12	10	12	11	11	7	11	8	12	13	11	8	7	9	10	5	9	10	9	10	12	11	10	10	11	10	13	9	9	8	14	13	7	9	10	14	6	9	11	12	9	12	11	12	10	11	6	9	10	6	7	14	8	13	10	14	30	36	14	8	10	10	7	10	10	7	9	10	4	11	7	12	10	12	7	8	8	11	19	127	200	77	15	6	12	7	9	9	11	25	97	93	26	7	8	10	9	9	10	6	12	10	8	9	10	7	6	12	10	12	7	9	12	6	12	6	9	10	5	7	9	11	11	13	9	7	8	14	10	9	13	8	9	10	7	7	14	7	10	9	12	8	12	9	12	12	11	8	11	17	36	35	114	218	112	20	15	5	14	6	8	9	15	54	113	55	6	9	9	8	15	7	6	5
16	51	40	12	4	9	9	12	9	8	9	10	14	7	8	9	9	9	14	8	8	6	11	11	9	13	12	13	13	6	11	6	10	8	8	8	14	9	9	11	7	9	7	14	54	84	31	9	11	12	15	63	92	36	9	6	10	8	8	11	13	9	13	8	9	14	11	6	12	8	11	8	7	8	18	145	233	132	46	27	50	35	9	13	12	10	6	6	11	7	44	95	57	10	8	8	87	202	118	35	135	163	45	12	6	14	8	31	62	43	11	10	12	14	12	72	203	130	17	11	5	7	11	10	7	12	6	11	9	9	15	13	10	9	10	7	13	9	5	10	10	11	11	19	93	140	56	6	8	14	8	7	13	9	9	10	11	10	8	12	8	9	20	51	40	12	7	11	14	9	9	10	7	12	9	14	10	11	8	8	12	3	11	9	8	6	7	21	141	221	78	12	3	6	13	11	5	10	14	10	6	9	27	105	105	31	15	10	16	13	10	11	13	10	13	5	11	13	10	10	11	12	11	12	14	10	10	10	6	13	11	9	8	12	8	9	10	6	8	3	11	11	9	10	10	47	101	47	14	11	9	9	6	12	15	11	14	9	8	12	11	14	8	11	10	26	141	182	58	12	7	16	5	10	9	15	9	11	10	14	9	10	11	10	9	15	5	13	21	112	174	62	10	12	12	4	12	10	13	9	12	8	11	4	9	12	7	11	11	8	8	13	12	8	6	11	7	5	11	8	6	9	15	27	24	11	6	10	6	10	9	11	12	14	8	10	6	15	10	8	10	13	11	9	6	11	14	11	8	9	8	12	11	8	12	8	10	6	8	32	158	159	65	77	139	128	37	11	9	9	9	49	112	168	231	115	14	9	6	8	7	13	8	7
9	10	7	10	12	8	6	9	8	12	11	14	9	16	9	4	10	67	110	51	9	9	8	11	8	12	13	11	10	13	7	11	12	8	7	8	10	11	10	12	11	8	10	15	10	10	11	6	10	8	19	147	224	76	10	6	13	9	11	7	13	9	17	9	12	8	12	10	11	10	8	9	12	12	18	93	141	58	10	69	203	128	18	7	8	13	12	6	12	6	8	12	14	10	8	7	23	51	31	17	30	30	20	12	12	7	11	6	14	10	14	12	8	11	10	23	48	34	7	13	9	9	10	13	12	10	10	12	12	10	14	6	9	7	8	12	8	11	10	11	9	7	11	23	143	212	75	10	11	7	8	8	9	12	13	9	10	12	11	8	11	16	59	193	145	26	13	11	8	12	16	10	12	15	12	18	23	10	9	7	11	13	10	8	11	15	10	18	86	151	73	9	9	8	8	12	10	8	10	8	14	8	94	255	255	56	9	6	11	12	11	5	7	9	12	28	65	42	15	7	10	5	3	4	9	9	10	15	15	15	10	8	5	8	15	8	21	40	33	13	25	20	7	11	10	113	228	111	11	14	9	8	10	12	12	53	114	59	8	11	12	5	9	10	7	23	136	178	60	8	8	6	10	12	10	7	13	10	13	6	8	12	8	12	11	10	10	12	8	30	36	20	11	9	9	8	13	12	11	13	9	16	11	10	8	8	9	10	8	10	16	13	11	11	7	12	10	7	15	11	11	10	55	164	123	20	12	16	15	12	11	9	13	8	13	14	12	4	10	14	9	12	9	9	7	11	10	11	5	8	9	13	6	9	13	8	13	16	18	37	162	160	38	33	172	197	51	12	12	9	10	96	229	174	118	56	12	11	8	6	16	8	10	10
10	9	12	10	13	9	5	8	11	10	12	10	7	11	8	5	17	129	232	93	10	8	6	11	13	10	13	10	10	13	8	9	12	14	26	19	8	10	9	10	11	12	11	9	6	17	15	8	13	8	18	85	124	46	12	10	7	6	4	8	6	5	12	8	12	4	10	10	3	12	10	15	13	7	14	13	17	13	12	58	175	114	19	7	9	14	12	4	10	9	9	8	9	12	11	10	5	4	12	8	8	13	8	13	12	6	9	12	6	8	9	9	9	9	12	10	11	11	9	9	11	11	12	45	77	40	5	10	11	9	4	10	9	12	14	12	12	10	9	7	11	7	10	16	49	79	33	6	10	11	13	11	7	12	16	11	13	7	14	9	8	11	54	169	121	20	11	8	8	13	14	9	6	20	38	96	148	75	14	7	13	9	8	9	11	11	11	9	49	176	150	30	12	7	12	10	10	8	8	11	11	9	100	255	214	34	14	8	13	9	11	15	10	7	13	74	205	136	16	13	9	10	8	8	14	9	14	11	13	12	12	9	11	10	15	6	60	222	205	64	117	132	35	12	15	64	128	66	13	8	9	13	8	10	10	115	231	115	11	11	8	5	9	7	7	15	29	39	14	8	12	10	11	10	9	13	7	7	11	11	11	10	19	82	103	36	16	10	14	8	9	7	13	9	11	7	7	11	10	5	14	9	14	12	13	11	14	21	11	8	14	9	12	9	8	13	8	14	13	10	11	8	62	191	142	29	9	8	9	5	6	11	10	6	12	23	23	13	13	9	10	10	9	6	8	9	15	11	10	9	7	10	12	9	7	16	11	8	8	12	36	39	11	12	65	73	24	8	11	11	11	50	112	65	5	9	14	10	8	11	13	13	6	11
11	8	12	16	9	8	11	13	8	10	12	13	13	11	10	13	14	67	111	45	12	10	9	12	11	14	12	11	14	16	15	10	9	81	158	82	12	6	12	11	14	10	13	13	9	6	9	10	11	12	6	14	14	10	12	11	14	10	12	9	13	8	11	6	9	9	6	11	9	13	11	7	10	3	9	5	9	7	11	14	33	22	10	10	8	10	11	14	11	10	7	12	34	52	28	10	9	13	5	7	8	12	16	17	22	12	6	8	15	10	9	10	10	8	11	12	9	13	6	9	9	8	11	104	224	110	11	4	13	9	13	7	16	12	12	10	12	10	11	6	7	11	12	3	6	8	7	12	6	10	9	6	5	8	7	10	44	80	40	14	7	9	16	30	25	18	60	68	22	13	13	11	10	42	167	247	245	106	7	8	10	11	10	14	8	12	9	10	46	171	152	28	8	9	11	8	10	9	11	10	7	10	31	62	38	12	7	8	6	12	12	13	16	7	8	55	153	105	14	12	9	12	11	4	8	9	8	9	9	8	12	14	11	13	8	16	65	255	255	116	170	197	56	5	9	8	16	13	12	10	11	6	14	13	11	59	116	60	9	11	10	9	10	13	5	9	11	9	13	7	9	12	13	10	13	10	9	9	8	10	12	13	30	158	217	67	9	7	13	10	6	14	11	9	11	14	10	10	16	10	12	13	8	10	7	10	11	13	10	11	11	12	9	7	13	10	12	11	13	6	8	8	20	50	38	8	9	15	16	7	9	14	9	7	59	157	106	16	8	8	8	8	8	12	10	13	9	13	9	12	6	9	7	7	12	11	15	8	11	10	15	10	9	9	7	7	11	6	15	16	13	10	12	9	8	13	10	6	10	9	7	9	10	8
7	10	10	15	5	12	10	9	10	13	10	12	11	10	12	13	11	7	9	8	12	9	10	13	11	11	8	10	64	129	66	12	13	106	216	109	12	10	10	9	10	12	9	11	7	10	12	12	8	11	7	11	9	9	12	6	14	11	13	14	12	10	8	7	11	9	11	11	12	6	10	10	10	7	9	10	6	10	10	11	10	9	9	13	13	6	6	5	8	5	6	11	114	206	85	8	11	13	6	10	11	5	28	112	131	36	10	11	10	6	10	8	9	12	11	5	13	7	7	14	9	11	10	67	144	74	12	9	15	10	9	13	9	7	9	10	10	12	13	11	5	9	12	6	15	8	12	8	6	11	10	12	8	7	10	11	125	220	95	10	11	10	10	9	8	34	172	199	51	6	11	15	9	48	168	185	99	41	10	10	8	13	10	6	11	14	6	11	18	39	34	17	6	12	16	14	16	6	10	9	7	13	8	12	11	14	11	10	6	11	14	9	9	8	12	17	25	20	12	12	11	13	10	6	8	13	16	6	10	7	9	6	12	5	5	10	25	121	161	61	64	70	20	10	11	7	13	7	7	10	9	11	7	10	10	8	15	12	11	9	11	11	10	6	13	9	9	10	11	10	15	14	9	11	8	10	11	8	4	7	8	5	13	83	107	37	10	10	11	12	8	11	9	10	8	11	12	11	16	35	32	11	7	11	11	10	11	10	8	13	11	9	7	10	11	5	11	12	11	9	13	11	12	14	14	8	6	10	8	8	8	8	10	11	72	204	133	20	5	13	16	7	10	10	10	8	10	11	12	13	10	9	10	12	5	14	10	9	8	12	8	9	9	6	11	15	12	10	8	10	12	11	15	16	8	8	6	12	8	10	14	10	12	8
11	15	8	8	11	12	10	11	13	13	8	8	11	10	7	9	13	11	14	8	9	10	7	10	14	10	7	8	114	230	116	12	8	40	69	44	91	101	29	10	12	13	11	8	5	10	9	7	12	13	12	9	11	7	11	9	13	10	11	11	6	10	7	11	8	12	10	12	5	7	10	12	12	10	10	12	13	11	7	10	8	12	11	15	15	9	14	9	11	11	11	13	101	179	75	11	10	11	14	8	5	8	31	171	197	46	11	14	10	14	14	14	8	8	9	14	12	15	7	10	11	9	15	14	20	16	11	10	11	11	12	13	5	2	8	11	9	10	12	9	10	6	11	11	10	13	10	11	10	13	13	16	5	8	7	14	82	144	60	16	13	11	10	13	11	26	114	127	36	7	6	12	12	15	44	33	14	6	9	10	9	12	10	14	12	9	16	11	8	13	14	10	13	36	116	104	22	5	11	8	13	9	11	10	12	13	7	9	10	6	9	8	12	13	7	10	11	13	10	12	11	11	10	14	11	5	8	11	12	11	16	9	10	10	13	8	12	15	20	16	11	11	7	9	12	13	11	14	12	5	11	7	11	12	11	12	9	10	9	15	12	13	7	11	11	10	11	13	13	11	10	6	7	12	17	13	9	7	7	9	8	12	8	5	5	10	11	11	12	6	10	12	20	14	9	10	19	67	95	168	159	37	7	13	9	14	19	23	16	6	9	12	5	11	6	14	10	11	7	10	8	11	8	14	13	11	11	10	10	10	13	22	14	14	25	61	43	11	9	14	6	11	10	8	8	9	9	11	5	12	15	10	9	10	7	3	9	13	6	11	13	12	9	7	9	51	93	48	9	12	7	9	9	8	12	9	13	10	17	10	8	12	7	4
13	6	11	15	9	12	11	8	12	10	15	10	11	8	9	9	9	12	8	10	11	11	11	10	7	8	6	8	52	96	47	11	10	10	7	31	179	201	52	11	10	15	13	12	80	107	38	8	7	9	8	6	12	10	8	9	11	11	15	12	6	14	16	6	12	13	8	12	14	7	4	9	8	14	12	10	9	9	8	8	8	13	27	106	110	26	13	7	13	11	24	24	31	35	18	11	11	8	11	34	42	15	14	59	72	28	12	8	9	16	9	8	8	14	10	9	12	10	9	13	8	8	8	8	9	11	11	11	7	13	8	10	7	6	5	14	10	10	14	12	13	10	9	18	27	33	7	8	5	7	8	14	12	9	8	11	18	18	13	10	10	11	14	11	11	14	19	14	14	11	12	9	11	5	10	10	13	14	12	8	5	13	10	8	9	11	8	9	8	8	12	7	7	67	230	190	34	7	8	12	6	14	17	9	12	10	10	11	9	11	11	15	10	10	7	8	11	6	10	10	11	44	83	36	9	5	11	3	14	10	11	12	9	5	14	11	10	10	8	7	10	12	13	11	9	10	10	7	11	9	8	12	6	9	10	12	12	12	9	6	7	4	14	9	12	11	8	11	10	11	12	9	13	12	8	8	11	7	12	8	12	14	13	13	9	6	6	8	12	10	6	24	114	134	36	12	43	190	216	193	163	36	12	10	10	23	108	154	49	12	13	10	8	11	16	13	8	7	10	14	13	10	7	7	9	8	11	13	7	9	79	158	85	13	13	9	10	10	11	7	13	10	12	4	7	7	9	10	11	14	6	12	11	12	6	11	10	11	12	8	4	9	11	8	9	109	228	110	9	14	12	9	11	8	13	9	10	13	13	10	9	10	9	11
